ProdSKU,StyleSKU,LongDescrption,ShortDescription,SizeGridID,RecommendedSellingPrice,ActualSellingPrice,IsVPI,IsMarkDown,SeasonID,YearID,ProductCategoryID,ProductGroupID,ProductSourceID,SupplierStyle,SupplierID,BuyerID,CostPriceUSD,CostPrice,IsAllowZero,DefaultTemplate,MarkDownTemplate,IsFreeGift,IsConsignment,IsDiscontinue,CreatedOn,UpdatedOn,AvailableSize,ColorID
002,0485,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL3226,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",111
002,0495,PIERRE CARDIN,PIERRE CARDIN,81,199.95,60,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL3226,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",510
002,0505,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL3226,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",500
002,0515,PIERRE CARDIN,PIERRE CARDIN,81,199.95,199.95,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4083,10,Shamlee,0,90,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",200
002,0525,PIERRE CARDIN,PIERRE CARDIN,81,199.95,199.95,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4083,10,Shamlee,0,90,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",702
002,0535,PIERRE CARDIN,PIERRE CARDIN,81,199.95,199.95,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4083,10,Shamlee,0,90,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",310
002,0545,PIERRE CARDIN,PIERRE CARDIN,81,199.95,199.95,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4083,10,Shamlee,0,90,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",500
002,0555,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL3245,10,Shamlee,0,40,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",200
002,0565,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL3245,10,Shamlee,0,40,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",801
002,0575,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL3245,10,Shamlee,0,40,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",802
